id,title,slug,category,source_page,source,image_filename,image_path
692,MINIPINCHOS DE POLLO CON VERDURAS GRATINADAS,minipinchos-de-pollo-con-verduras-gratinadas,Carnes y aves,1015,pdf,0692-minipinchos-de-pollo-con-verduras-gratinadas.webp,/img/recetas/0692-minipinchos-de-pollo-con-verduras-gratinadas.webp
693,LOMOS DE RAPE CON PANCETA Y CREMA DE LECHUGA,lomos-de-rape-con-panceta-y-crema-de-lechuga,"Pescados, mariscos y moluscos",1020,missing,,
694,MERLUZA CON PANADERAS Y PIQUILLOS,merluza-con-panaderas-y-piquillos,"Pescados, mariscos y moluscos",1021,missing,,
695,COLA DE MERLUZA RELLENA,cola-de-merluza-rellena,"Pescados, mariscos y moluscos",1022,pdf,0695-cola-de-merluza-rellena.webp,/img/recetas/0695-cola-de-merluza-rellena.webp
696,LUBINA RELLENA CON SALSA AMERICANA,lubina-rellena-con-salsa-americana,"Pescados, mariscos y moluscos",1024,missing,,
697,BONITO CON TOMATE,bonito-con-tomate,"Pescados, mariscos y moluscos",1026,pdf,0697-bonito-con-tomate.webp,/img/recetas/0697-bonito-con-tomate.webp
698,TATAKI DE BONITO,tataki-de-bonito,"Pescados, mariscos y moluscos",1026,missing,,
699,POPIETAS DE LENGUADO CON SALSA DE CAVA Y GELATINA DE MEJILLONES,popietas-de-lenguado-con-salsa-de-cava-y-gelatina-de-mejillones,"Pescados, mariscos y moluscos",1029,missing,,
700,KOKOTXAS DOS GUSTOS CON ARROZ FRITO,kokotxas-dos-gustos-con-arroz-frito,"Pescados, mariscos y moluscos",1030,missing,,
701,PESCADILLA REBOZADA CON MORRONES Y SALSA TÁRTARA,pescadilla-rebozada-con-morrones-y-salsa-tartara,"Pescados, mariscos y moluscos",1031,pdf,0701-pescadilla-rebozada-con-morrones-y-salsa-tartara.webp,/img/recetas/0701-pescadilla-rebozada-con-morrones-y-salsa-tartara.webp
702,KOKOTXAS DE BACALAO AL PILPIL CON MORRONES,kokotxas-de-bacalao-al-pilpil-con-morrones,"Pescados, mariscos y moluscos",1033,pdf,0702-kokotxas-de-bacalao-al-pilpil-con-morrones.webp,/img/recetas/0702-kokotxas-de-bacalao-al-pilpil-con-morrones.webp
703,SEPIA EN SALSA CON CUSCÚS,sepia-en-salsa-con-cuscus,"Pescados, mariscos y moluscos",1036,missing,,
704,MARIPOSAS DE SALMÓN CON VERDURAS,mariposas-de-salmon-con-verduras,"Pescados, mariscos y moluscos",1037,missing,,
705,PULPO CON ALIOLI DE FRUTAS,pulpo-con-alioli-de-frutas,"Pescados, mariscos y moluscos",1038,missing,,
706,PAPILLOTE DE SALMONETES,papillote-de-salmonetes,"Pescados, mariscos y moluscos",1039,missing,,
707,CHICHARRO CON SALSA DE MOSTAZA Y AROS DE CEBOLLA,chicharro-con-salsa-de-mostaza-y-aros-de-cebolla,"Pescados, mariscos y moluscos",1040,pdf,0707-chicharro-con-salsa-de-mostaza-y-aros-de-cebolla.webp,/img/recetas/0707-chicharro-con-salsa-de-mostaza-y-aros-de-cebolla.webp
708,DORADA EN TEMPURA CON SALSA CURRY Y ARROZ BASMATI,dorada-en-tempura-con-salsa-curry-y-arroz-basmati,"Pescados, mariscos y moluscos",1041,pdf,0708-dorada-en-tempura-con-salsa-curry-y-arroz-basmati.webp,/img/recetas/0708-dorada-en-tempura-con-salsa-curry-y-arroz-basmati.webp
709,BROCHETA DE BONITO CON SALSA DE ÑORAS Y NECTARINAS,brocheta-de-bonito-con-salsa-de-noras-y-nectarinas,"Pescados, mariscos y moluscos",1043,missing,,
710,MONTADITOS DE GALLO Y CALABACÍN CON TOMATE,montaditos-de-gallo-y-calabacin-con-tomate,"Pescados, mariscos y moluscos",1044,missing,,
711,MEDALLÓN DE RAPE CON BORRAJA,medallon-de-rape-con-borraja,"Pescados, mariscos y moluscos",1045,missing,,
712,MOJARRA CON CHALOTAS Y PATATAS CONFITADAS,mojarra-con-chalotas-y-patatas-confitadas,"Pescados, mariscos y moluscos",1046,missing,,
713,SALMÓN CON MOJO DE AGUACATE,salmon-con-mojo-de-aguacate,"Pescados, mariscos y moluscos",1047,missing,,
714,CARPACCIO DE RODABALLO,carpaccio-de-rodaballo,"Pescados, mariscos y moluscos",1051,pdf,0714-carpaccio-de-rodaballo.webp,/img/recetas/0714-carpaccio-de-rodaballo.webp
715,BOCADOS DE BACALAO EN TEMPURA CON BERENJENA Y PIMIENTOS ASADOS,bocados-de-bacalao-en-tempura-con-berenjena-y-pimientos-asados,"Pescados, mariscos y moluscos",1053,pdf,0715-bocados-de-bacalao-en-tempura-con-berenjena-y-pimientos-asados.webp,/img/recetas/0715-bocados-de-bacalao-en-tempura-con-berenjena-y-pimientos-asados.webp
716,FANECA FRITA CON PURÉ DE PATATAS ESPECIAL,faneca-frita-con-pure-de-patatas-especial,"Pescados, mariscos y moluscos",1054,missing,,
717,FILETES DE GALLO RELLENOS DE QUESO CON VERDURAS A LA PLANCHA,filetes-de-gallo-rellenos-de-queso-con-verduras-a-la-plancha,"Pescados, mariscos y moluscos",1055,missing,,
718,LIBA REBOZADA CON PIQUILLOS Y CHIPS DE YUCA,liba-rebozada-con-piquillos-y-chips-de-yuca,"Pescados, mariscos y moluscos",1056,missing,,
719,SALMÓN CON SALSA DE BERROS Y AROS DE CEBOLLA,salmon-con-salsa-de-berros-y-aros-de-cebolla,"Pescados, mariscos y moluscos",1057,pdf,0719-salmon-con-salsa-de-berros-y-aros-de-cebolla.webp,/img/recetas/0719-salmon-con-salsa-de-berros-y-aros-de-cebolla.webp
720,BACALAO FRESCO CON HORTALIZAS ASADAS,bacalao-fresco-con-hortalizas-asadas,"Pescados, mariscos y moluscos",1059,pdf,0720-bacalao-fresco-con-hortalizas-asadas.webp,/img/recetas/0720-bacalao-fresco-con-hortalizas-asadas.webp
721,ANCHOAS CON ESCABECHE Y PAN TOSTADO CON TOMATE,anchoas-con-escabeche-y-pan-tostado-con-tomate,"Pescados, mariscos y moluscos",1061,missing,,
722,MEJILLONES AL ESTILO DE BRUSELAS CON PATATAS FRITAS,mejillones-al-estilo-de-bruselas-con-patatas-fritas,"Pescados, mariscos y moluscos",1062,missing,,
723,SALMÓN A LA PAPILLOTE CON SALSA TÁRTARA,salmon-a-la-papillote-con-salsa-tartara,"Pescados, mariscos y moluscos",1063,missing,,
724,SALMÓN A LA SAL CON SALTEADO DE MELÓN Y SANDÍA,salmon-a-la-sal-con-salteado-de-melon-y-sandia,"Pescados, mariscos y moluscos",1065,missing,,
725,VERDEL CON SETAS Y BONIATO,verdel-con-setas-y-boniato,"Pescados, mariscos y moluscos",1066,pdf,0725-verdel-con-setas-y-boniato.webp,/img/recetas/0725-verdel-con-setas-y-boniato.webp
726,ANCHOAS CON PATATAS Y TOMATE,anchoas-con-patatas-y-tomate,"Pescados, mariscos y moluscos",1069,pdf,0726-anchoas-con-patatas-y-tomate.webp,/img/recetas/0726-anchoas-con-patatas-y-tomate.webp
727,PEZ DE SAN PEDRO CON SALTEADO DE ESPÁRRAGOS Y RABANITOS,pez-de-san-pedro-con-salteado-de-esparragos-y-rabanitos,"Pescados, mariscos y moluscos",1070,missing,,
728,ALBÓNDIGAS DE LIBA CON SALSA MEUNIÈRE,albondigas-de-liba-con-salsa-meuniere,"Pescados, mariscos y moluscos",1071,missing,,
729,SARDINAS CON BERENJENAS AL HORNO,sardinas-con-berenjenas-al-horno,"Pescados, mariscos y moluscos",1072,missing,,
730,SARDINAS A MI MANERA,sardinas-a-mi-manera,"Pescados, mariscos y moluscos",1073,missing,,
731,ANCHOAS Y BOQUERONES CON PAPAS ALIÑÁS,anchoas-y-boquerones-con-papas-alinas,"Pescados, mariscos y moluscos",1074,pdf,0731-anchoas-y-boquerones-con-papas-alinas.webp,/img/recetas/0731-anchoas-y-boquerones-con-papas-alinas.webp
732,SALMONETES AL HORNO CON CALABACÍN,salmonetes-al-horno-con-calabacin,"Pescados, mariscos y moluscos",1077,pdf,0732-salmonetes-al-horno-con-calabacin.webp,/img/recetas/0732-salmonetes-al-horno-con-calabacin.webp
733,PESCADILLAS ESPECIADAS CON ESPINACAS SALTEADAS,pescadillas-especiadas-con-espinacas-salteadas,"Pescados, mariscos y moluscos",1079,missing,,
734,LUBINA A LA PIMIENTA VERDE CON ALGAS FRITAS,lubina-a-la-pimienta-verde-con-algas-fritas,"Pescados, mariscos y moluscos",1080,missing,,
735,PESCADILLA SALTEADA AL CURRY,pescadilla-salteada-al-curry,"Pescados, mariscos y moluscos",1081,missing,,
736,BACALAO AJOARRIERO,bacalao-ajoarriero,"Pescados, mariscos y moluscos",1082,missing,,
737,DORADA A LA PLANCHA CON ARROZ NEGRO,dorada-a-la-plancha-con-arroz-negro,"Pescados, mariscos y moluscos",1083,pdf,0737-dorada-a-la-plancha-con-arroz-negro.webp,/img/recetas/0737-dorada-a-la-plancha-con-arroz-negro.webp
738,ROLLO DE BONITO A LA ASTURIANA,rollo-de-bonito-a-la-asturiana,"Pescados, mariscos y moluscos",1084,missing,,
739,PASTEL DE BACALAO Y PATATAS,pastel-de-bacalao-y-patatas,"Pescados, mariscos y moluscos",1088,pdf,0739-pastel-de-bacalao-y-patatas.webp,/img/recetas/0739-pastel-de-bacalao-y-patatas.webp
740,BACALAO CON HUEVOS,bacalao-con-huevos,"Pescados, mariscos y moluscos",1088,missing,,
741,CAZUELA DE BACALAO AL PILPIL,cazuela-de-bacalao-al-pilpil,"Pescados, mariscos y moluscos",1089,missing,,
742,"SARGO CON PATATAS PANADERA, CALABAZA Y TOMATE",sargo-con-patatas-panadera-calabaza-y-tomate,"Pescados, mariscos y moluscos",1090,missing,,
743,RAPE REBOZADO CON SALSA DE TOMATE AL AZAFRÁN,rape-rebozado-con-salsa-de-tomate-al-azafran,"Pescados, mariscos y moluscos",1091,pdf,0743-rape-rebozado-con-salsa-de-tomate-al-azafran.webp,/img/recetas/0743-rape-rebozado-con-salsa-de-tomate-al-azafran.webp
744,GALLOS CON CHIPS DE NABO Y LINGOTES DE JAMÓN,gallos-con-chips-de-nabo-y-lingotes-de-jamon,"Pescados, mariscos y moluscos",1094,pdf,0744-gallos-con-chips-de-nabo-y-lingotes-de-jamon.webp,/img/recetas/0744-gallos-con-chips-de-nabo-y-lingotes-de-jamon.webp
745,LANGOSTINOS EN SALSA CON ALCACHOFAS Y ESPÁRRAGOS REBOZADOS,langostinos-en-salsa-con-alcachofas-y-esparragos-rebozados,"Pescados, mariscos y moluscos",1095,missing,,
746,TIRAS DE CALAMAR CON SETAS AL AZAFRÁN,tiras-de-calamar-con-setas-al-azafran,"Pescados, mariscos y moluscos",1096,missing,,
747,CHIPIRONES RELLENOS,chipirones-rellenos,"Pescados, mariscos y moluscos",1097,missing,,
748,GALLO AL JENGIBRE CON CUSCÚS,gallo-al-jengibre-con-cuscus,"Pescados, mariscos y moluscos",1099,missing,,
749,SARGO CON TARTALETAS DE OTOÑO,sargo-con-tartaletas-de-otono,"Pescados, mariscos y moluscos",1100,pdf,0749-sargo-con-tartaletas-de-otono.webp,/img/recetas/0749-sargo-con-tartaletas-de-otono.webp
750,"LOCHA CON CEBOLLETA, PATATA Y CHAMPIÑÓN",locha-con-cebolleta-patata-y-champinon,"Pescados, mariscos y moluscos",1103,pdf,0750-locha-con-cebolleta-patata-y-champinon.webp,/img/recetas/0750-locha-con-cebolleta-patata-y-champinon.webp
751,TOLLOS CON TOMATE,tollos-con-tomate,"Pescados, mariscos y moluscos",1104,missing,,
752,TRUCHA CON JAMÓN A MI MANERA,trucha-con-jamon-a-mi-manera,"Pescados, mariscos y moluscos",1105,missing,,
753,SOLDADITOS DE PAVÍA,soldaditos-de-pavia,"Pescados, mariscos y moluscos",1106,missing,,
754,CALDERETA ALICANTINA,caldereta-alicantina,"Pescados, mariscos y moluscos",1107,pdf,0754-caldereta-alicantina.webp,/img/recetas/0754-caldereta-alicantina.webp
755,BACALAO AL ESTILO DE VIANA DO CASTELO,bacalao-al-estilo-de-viana-do-castelo,"Pescados, mariscos y moluscos",1109,missing,,
756,BONITO REBOZADO CON PIPERRADA,bonito-rebozado-con-piperrada,"Pescados, mariscos y moluscos",1110,pdf,0756-bonito-rebozado-con-piperrada.webp,/img/recetas/0756-bonito-rebozado-con-piperrada.webp
757,SARDINAS RELLENAS CON VERDURAS AL AZAFRÁN,sardinas-rellenas-con-verduras-al-azafran,"Pescados, mariscos y moluscos",1112,missing,,
758,PERLÓN CON PATATAS AL PIMENTÓN,perlon-con-patatas-al-pimenton,"Pescados, mariscos y moluscos",1113,missing,,
759,CARACOLES CON BACALAO DESMIGADO,caracoles-con-bacalao-desmigado,"Pescados, mariscos y moluscos",1114,missing,,
760,SALMÓN AL ALIOLI CON VERDURAS,salmon-al-alioli-con-verduras,"Pescados, mariscos y moluscos",1115,missing,,
761,CHIPIRONES RELLENOS EN SALSA,chipirones-rellenos-en-salsa,"Pescados, mariscos y moluscos",1116,pdf,0761-chipirones-rellenos-en-salsa.webp,/img/recetas/0761-chipirones-rellenos-en-salsa.webp
762,DORADA A LA PLANCHA CON SALSA TÁRTARA,dorada-a-la-plancha-con-salsa-tartara,"Pescados, mariscos y moluscos",1119,pdf,0762-dorada-a-la-plancha-con-salsa-tartara.webp,/img/recetas/0762-dorada-a-la-plancha-con-salsa-tartara.webp
763,GALLO A LA PAPILLOTE CON CHAMPIÑONES Y CHALOTAS,gallo-a-la-papillote-con-champinones-y-chalotas,"Pescados, mariscos y moluscos",1122,missing,,
764,SABIRÓN EN TEMPURA CON ENSALADA,sabiron-en-tempura-con-ensalada,"Pescados, mariscos y moluscos",1122,missing,,
765,AJOARRIERO CON BOGAVANTE,ajoarriero-con-bogavante,"Pescados, mariscos y moluscos",1123,missing,,
766,URTA A LA ROTEÑA,urta-a-la-rotena,"Pescados, mariscos y moluscos",1124,pdf,0766-urta-a-la-rotena.webp,/img/recetas/0766-urta-a-la-rotena.webp
767,RAYA CON SALSA DE NUECES,raya-con-salsa-de-nueces,"Pescados, mariscos y moluscos",1126,missing,,
768,LOCHA REBOZADA CON GELATINA DE PIMIENTO,locha-rebozada-con-gelatina-de-pimiento,"Pescados, mariscos y moluscos",1127,pdf,0768-locha-rebozada-con-gelatina-de-pimiento.webp,/img/recetas/0768-locha-rebozada-con-gelatina-de-pimiento.webp
769,CAZUELA DE PULPO,cazuela-de-pulpo,"Pescados, mariscos y moluscos",1130,missing,,
770,SALMÓN ENCEBOLLADO CON TOMATE,salmon-encebollado-con-tomate,"Pescados, mariscos y moluscos",1130,missing,,
771,MERLUZA A LA KOXKERA,merluza-a-la-koxkera,"Pescados, mariscos y moluscos",1131,missing,,
772,CHICHARRO ASADO CON PATATAS PANADERA Y REFRITO DE TOMATE,chicharro-asado-con-patatas-panadera-y-refrito-de-tomate,"Pescados, mariscos y moluscos",1132,missing,,
773,HAMBURGUESAS DE BACALAO CON MERMELADA DE CALABAZA,hamburguesas-de-bacalao-con-mermelada-de-calabaza,"Pescados, mariscos y moluscos",1133,pdf,0773-hamburguesas-de-bacalao-con-mermelada-de-calabaza.webp,/img/recetas/0773-hamburguesas-de-bacalao-con-mermelada-de-calabaza.webp
774,ANCHOAS A LA CAZUELA,anchoas-a-la-cazuela,"Pescados, mariscos y moluscos",1135,missing,,
775,"SABIRÓN, LANGOSTINO Y PANCETA",sabiron-langostino-y-panceta,"Pescados, mariscos y moluscos",1136,missing,,
776,CALAMARES CON PATATAS Y GUISANTES,calamares-con-patatas-y-guisantes,"Pescados, mariscos y moluscos",1137,pdf,0776-calamares-con-patatas-y-guisantes.webp,/img/recetas/0776-calamares-con-patatas-y-guisantes.webp
777,ANCHOAS REBOZADAS CON PIQUILLOS CONFITADOS,anchoas-rebozadas-con-piquillos-confitados,"Pescados, mariscos y moluscos",1140,missing,,
778,KOKOTXAS EN TEMPURA CON SALSA VERDE,kokotxas-en-tempura-con-salsa-verde,"Pescados, mariscos y moluscos",1140,missing,,
779,TRUCHA CON JUDÍAS VERDES SALTEADAS,trucha-con-judias-verdes-salteadas,"Pescados, mariscos y moluscos",1141,pdf,0779-trucha-con-judias-verdes-salteadas.webp,/img/recetas/0779-trucha-con-judias-verdes-salteadas.webp
780,LANGOSTINOS AL WHISKY,langostinos-al-whisky,"Pescados, mariscos y moluscos",1144,missing,,
781,LANGOSTINOS CON GABARDINA,langostinos-con-gabardina,"Pescados, mariscos y moluscos",1144,missing,,
782,MERLUZA AL HORNO CON SALSA DE PUERROS,merluza-al-horno-con-salsa-de-puerros,"Pescados, mariscos y moluscos",1145,pdf,0782-merluza-al-horno-con-salsa-de-puerros.webp,/img/recetas/0782-merluza-al-horno-con-salsa-de-puerros.webp
783,"CABRACHO, PATATAS Y MEJILLONES",cabracho-patatas-y-mejillones,"Pescados, mariscos y moluscos",1147,missing,,
784,CEVICHE DE SALMÓN CON AGUACATE,ceviche-de-salmon-con-aguacate,"Pescados, mariscos y moluscos",1148,missing,,
785,RAYA ADOBADA CON TOMATES RELLENOS,raya-adobada-con-tomates-rellenos,"Pescados, mariscos y moluscos",1149,missing,,
786,MERLUZA CON GUISANTES Y ESPÁRRAGOS,merluza-con-guisantes-y-esparragos,"Pescados, mariscos y moluscos",1153,pdf,0786-merluza-con-guisantes-y-esparragos.webp,/img/recetas/0786-merluza-con-guisantes-y-esparragos.webp
787,VERDEL EN ESCABECHE DE LIMÓN,verdel-en-escabeche-de-limon,"Pescados, mariscos y moluscos",1156,pdf,0787-verdel-en-escabeche-de-limon.webp,/img/recetas/0787-verdel-en-escabeche-de-limon.webp
788,ANCHOAS FRITAS CON ENSALADA,anchoas-fritas-con-ensalada,"Pescados, mariscos y moluscos",1156,missing,,
789,"CEVICHE DE LUBINA, GAMBAS, AGUACATE Y MANGO",ceviche-de-lubina-gambas-aguacate-y-mango,"Pescados, mariscos y moluscos",1157,missing,,
790,PASTEL DE CABRACHO CON MAYONESA DE AJO NEGRO,pastel-de-cabracho-con-mayonesa-de-ajo-negro,"Pescados, mariscos y moluscos",1158,pdf,0790-pastel-de-cabracho-con-mayonesa-de-ajo-negro.webp,/img/recetas/0790-pastel-de-cabracho-con-mayonesa-de-ajo-negro.webp
791,PESCADILLA A LA PAPILLOTE,pescadilla-a-la-papillote,"Pescados, mariscos y moluscos",1161,missing,,
792,PLATUSA ZARAUTZ,platusa-zarautz,"Pescados, mariscos y moluscos",1161,missing,,
793,MOJARRA A LA PAPILLOTE,mojarra-a-la-papillote,"Pescados, mariscos y moluscos",1162,missing,,
794,AJOARRIERO ARAGONÉS,ajoarriero-aragones,"Pescados, mariscos y moluscos",1163,pdf,0794-ajoarriero-aragones.webp,/img/recetas/0794-ajoarriero-aragones.webp
795,SALMÓN CON CREMA DE COLIFLOR,salmon-con-crema-de-coliflor,"Pescados, mariscos y moluscos",1165,missing,,
796,MERLUZA CON ESPAGUETI DE MAR,merluza-con-espagueti-de-mar,"Pescados, mariscos y moluscos",1166,missing,,
797,PULPO CON PURÉ DE PATATA Y VINAGRETA DE KIWI,pulpo-con-pure-de-patata-y-vinagreta-de-kiwi,"Pescados, mariscos y moluscos",1168,pdf,0797-pulpo-con-pure-de-patata-y-vinagreta-de-kiwi.webp,/img/recetas/0797-pulpo-con-pure-de-patata-y-vinagreta-de-kiwi.webp
798,MARMITAKO,marmitako,"Pescados, mariscos y moluscos",1171,pdf,0798-marmitako.webp,/img/recetas/0798-marmitako.webp
799,TITAINA,titaina,"Pescados, mariscos y moluscos",1174,missing,,
800,ANCHOAS AL LIMÓN,anchoas-al-limon,"Pescados, mariscos y moluscos",1174,missing,,
801,CAZUELA DE PULPO CON PATATAS Y HABITAS,cazuela-de-pulpo-con-patatas-y-habitas,"Pescados, mariscos y moluscos",1175,missing,,
802,MEJILLONES ESCABECHADOS CON PATATAS PANADERA,mejillones-escabechados-con-patatas-panadera,"Pescados, mariscos y moluscos",1176,missing,,
803,BACALAO GRATINADO,bacalao-gratinado,"Pescados, mariscos y moluscos",1177,pdf,0803-bacalao-gratinado.webp,/img/recetas/0803-bacalao-gratinado.webp
804,PERLÓN CON PUERROS Y VINAGRETA DE MORRÓN,perlon-con-puerros-y-vinagreta-de-morron,"Pescados, mariscos y moluscos",1180,pdf,0804-perlon-con-puerros-y-vinagreta-de-morron.webp,/img/recetas/0804-perlon-con-puerros-y-vinagreta-de-morron.webp
805,ALBÓNDIGAS DE CABALLA EN SALSA VERDE,albondigas-de-caballa-en-salsa-verde,"Pescados, mariscos y moluscos",1181,missing,,
806,RAYA A LA SANLUQUEÑA,raya-a-la-sanluquena,"Pescados, mariscos y moluscos",1182,missing,,
807,ALMEJAS A LA MARINERA,almejas-a-la-marinera,"Pescados, mariscos y moluscos",1183,missing,,
808,ANCHOAS CON TOMATE,anchoas-con-tomate,"Pescados, mariscos y moluscos",1184,missing,,
809,POPIETAS DE GALLO AL AZAFRÁN,popietas-de-gallo-al-azafran,"Pescados, mariscos y moluscos",1185,pdf,0809-popietas-de-gallo-al-azafran.webp,/img/recetas/0809-popietas-de-gallo-al-azafran.webp
810,CHICHARRO EN ESCABECHE,chicharro-en-escabeche,"Pescados, mariscos y moluscos",1187,pdf,0810-chicharro-en-escabeche.webp,/img/recetas/0810-chicharro-en-escabeche.webp
811,BACALAO FRESCO CON SALSA TÁRTARA,bacalao-fresco-con-salsa-tartara,"Pescados, mariscos y moluscos",1189,missing,,
812,BACALAO FRESCO AL HORNO,bacalao-fresco-al-horno,"Pescados, mariscos y moluscos",1189,missing,,
813,BONITO ENCEBOLLADO,bonito-encebollado,"Pescados, mariscos y moluscos",1190,missing,,
814,BESUGO AL HORNO,besugo-al-horno,"Pescados, mariscos y moluscos",1191,missing,,
815,LUBINA CON PAQUETES DE CALABACÍN Y PATATAS PANADERA,lubina-con-paquetes-de-calabacin-y-patatas-panadera,"Pescados, mariscos y moluscos",1192,pdf,0815-lubina-con-paquetes-de-calabacin-y-patatas-panadera.webp,/img/recetas/0815-lubina-con-paquetes-de-calabacin-y-patatas-panadera.webp
816,MEJILLONES GRATINADOS,mejillones-gratinados,"Pescados, mariscos y moluscos",1195,pdf,0816-mejillones-gratinados.webp,/img/recetas/0816-mejillones-gratinados.webp
817,BUEY DE MAR AL HORNO,buey-de-mar-al-horno,"Pescados, mariscos y moluscos",1196,missing,,
818,BROCHETAS DE RAPE Y LANGOSTINOS,brochetas-de-rape-y-langostinos,"Pescados, mariscos y moluscos",1197,missing,,
819,CHIPIRONES AL BRANDY,chipirones-al-brandy,"Pescados, mariscos y moluscos",1198,missing,,
820,RAPE A LA AMERICANA,rape-a-la-americana,"Pescados, mariscos y moluscos",1199,pdf,0820-rape-a-la-americana.webp,/img/recetas/0820-rape-a-la-americana.webp
821,CARPACCIO DE ATÚN FRESCO,carpaccio-de-atun-fresco,"Pescados, mariscos y moluscos",1201,missing,,
822,VIEIRAS CON SALSA HOLANDESA,vieiras-con-salsa-holandesa,"Pescados, mariscos y moluscos",1202,pdf,0822-vieiras-con-salsa-holandesa.webp,/img/recetas/0822-vieiras-con-salsa-holandesa.webp
823,CAZÓN REBOZADO CON ALCACHOFAS SALTEADAS,cazon-rebozado-con-alcachofas-salteadas,"Pescados, mariscos y moluscos",1205,missing,,
824,CARRILLERAS DE RAPE CON SALSA DE PIQUILLOS,carrilleras-de-rape-con-salsa-de-piquillos,"Pescados, mariscos y moluscos",1205,missing,,
825,CEVICHE,ceviche,"Pescados, mariscos y moluscos",1207,pdf,0825-ceviche.webp,/img/recetas/0825-ceviche.webp
826,MERLUZA RELLENA DE MARISCO,merluza-rellena-de-marisco,"Pescados, mariscos y moluscos",1207,missing,,
827,CHICHARRO A LA MOSTAZA,chicharro-a-la-mostaza,"Pescados, mariscos y moluscos",1209,missing,,
828,PERLÓN COCIDO CON VINAGRETA DE ALCAPARRAS,perlon-cocido-con-vinagreta-de-alcaparras,"Pescados, mariscos y moluscos",1210,pdf,0828-perlon-cocido-con-vinagreta-de-alcaparras.webp,/img/recetas/0828-perlon-cocido-con-vinagreta-de-alcaparras.webp
829,CONGRIO A LA DONOSTIARRA,congrio-a-la-donostiarra,"Pescados, mariscos y moluscos",1213,missing,,
830,COLAS DE RAPE ASADAS CON VINAGRE,colas-de-rape-asadas-con-vinagre,"Pescados, mariscos y moluscos",1213,missing,,
831,CONGRIO AL AZAFRÁN,congrio-al-azafran,"Pescados, mariscos y moluscos",1214,missing,,
832,RAPE CON VERDURAS Y PATATAS,rape-con-verduras-y-patatas,"Pescados, mariscos y moluscos",1215,pdf,0832-rape-con-verduras-y-patatas.webp,/img/recetas/0832-rape-con-verduras-y-patatas.webp
833,FANECA CON SETAS Y ALCACHOFAS,faneca-con-setas-y-alcachofas,"Pescados, mariscos y moluscos",1217,missing,,
834,POPIETAS DE TRUCHA CON BERROS AL LIMÓN,popietas-de-trucha-con-berros-al-limon,"Pescados, mariscos y moluscos",1218,pdf,0834-popietas-de-trucha-con-berros-al-limon.webp,/img/recetas/0834-popietas-de-trucha-con-berros-al-limon.webp
835,FRITO MIXTO DEL MAR,frito-mixto-del-mar,"Pescados, mariscos y moluscos",1220,missing,,
836,FILETES DE LENGUADO A LA FLORENTINA,filetes-de-lenguado-a-la-florentina,"Pescados, mariscos y moluscos",1221,missing,,
837,GAMBAS AL AJILLO,gambas-al-ajillo,"Pescados, mariscos y moluscos",1222,missing,,
838,LENGUADO AL CAVA,lenguado-al-cava,"Pescados, mariscos y moluscos",1223,pdf,0838-lenguado-al-cava.webp,/img/recetas/0838-lenguado-al-cava.webp
839,SABIRONES EN PAPILLOTE,sabirones-en-papillote,"Pescados, mariscos y moluscos",1223,missing,,
840,RAPE CON SALSA DE CALAMAR Y BORRAJA SALTEADA CON AJOS FRESCOS,rape-con-salsa-de-calamar-y-borraja-salteada-con-ajos-frescos,"Pescados, mariscos y moluscos",1226,pdf,0840-rape-con-salsa-de-calamar-y-borraja-salteada-con-ajos-frescos.webp,/img/recetas/0840-rape-con-salsa-de-calamar-y-borraja-salteada-con-ajos-frescos.webp
841,"CAZUELA DE VERDEL, VERDURAS Y TAPIOCA",cazuela-de-verdel-verduras-y-tapioca,"Pescados, mariscos y moluscos",1229,missing,,
842,BACALAO CRUJIENTE CON VERDURAS A LA PLANCHA,bacalao-crujiente-con-verduras-a-la-plancha,"Pescados, mariscos y moluscos",1230,missing,,
843,MARUCA CON CREMA DE ACELGAS,maruca-con-crema-de-acelgas,"Pescados, mariscos y moluscos",1231,missing,,
844,LENGUADO EN SU JUGO,lenguado-en-su-jugo,"Pescados, mariscos y moluscos",1231,missing,,
845,SALMONETES CON SETAS Y TOMATES,salmonetes-con-setas-y-tomates,"Pescados, mariscos y moluscos",1232,pdf,0845-salmonetes-con-setas-y-tomates.webp,/img/recetas/0845-salmonetes-con-setas-y-tomates.webp
846,SEPIA A LA PLANCHA CON MAYONESA DE AJO Y SALSA NEGRA,sepia-a-la-plancha-con-mayonesa-de-ajo-y-salsa-negra,"Pescados, mariscos y moluscos",1235,pdf,0846-sepia-a-la-plancha-con-mayonesa-de-ajo-y-salsa-negra.webp,/img/recetas/0846-sepia-a-la-plancha-con-mayonesa-de-ajo-y-salsa-negra.webp
847,MERLUZA AL HORNO,merluza-al-horno,"Pescados, mariscos y moluscos",1238,missing,,
848,MEJILLONES REBOZADOS,mejillones-rebozados,"Pescados, mariscos y moluscos",1238,missing,,
849,MERLUZA RELLENA,merluza-rellena,"Pescados, mariscos y moluscos",1239,missing,,
850,BACALAO FRESCO CON PASTELILLOS DE ESPINACAS Y GAMBAS,bacalao-fresco-con-pastelillos-de-espinacas-y-gambas,"Pescados, mariscos y moluscos",1240,pdf,0850-bacalao-fresco-con-pastelillos-de-espinacas-y-gambas.webp,/img/recetas/0850-bacalao-fresco-con-pastelillos-de-espinacas-y-gambas.webp
